市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份,Id,
通州,新华联锦园,3室1厅,南北,6,精装,无电梯,141,648,2003,1.01E+11,
通州,后南仓,2室1厅,南北,5,毛坯,无电梯,52,237,1976,1.01E+11,
通州,长桥园公寓,1室1厅,南,15,其他,有电梯,65,281,2002,1.01E+11,
通州,苏荷时代,1室1厅,西北,24,精装,有电梯,66,310,2005,1.01E+11,
通州,枫露花园,2室2厅,南北,6,简装,无电梯,88,320,1996,1.01E+11,
通州,荞馨园,2室1厅,南北,6,简装,无电梯,97,415,2002,1.01E+11,
通州,百合湾,5房间2卫,西北,14,精装,有电梯,55,360,2012,1.01E+11,
通州,四海公寓,3室2厅,南北,6,简装,无电梯,104,310,1994,1.01E+11,
通州,新翠景园,3室2厅,南北,11,精装,有电梯,121,460,2005,1.01E+11,
通州,新城东里,2室1厅,南北,6,简装,无电梯,98,445,2000,1.01E+11,
通州,珠江拉维小镇,2室1厅,南北,10,简装,有电梯,94,420,2010,1.01E+11,
通州,华业东方玫瑰,2室1厅,西南,27,精装,有电梯,63,310,2012,1.01E+11,
通州,潇雅居,3室1厅,西北,18,精装,有电梯,130,528,2002,1.01E+11,
通州,月亮城堡,1室1厅,南北,11,精装,有电梯,102,500,2005,1.01E+11,
通州,M5朗峰,2室2厅,西,14,简装,有电梯,58,395,2012,1.01E+11,
通州,首开国风美仑,3室2厅,南北,16,精装,,89,345,2014,1.01E+11,
通州,华龙小区,2室2厅,南北,6,精装,无电梯,111,380,1998,1.01E+11,
通州,翠福园,2室1厅,南北,6,简装,无电梯,94,357,2003,1.01E+11,
通州,果园西小区,2室1厅,南北,7,其他,无电梯,85,375,2002,1.01E+11,
通州,京贸国际城西区,2室2厅,南,35,精装,有电梯,91,488,2011,1.01E+11,
通州,华业东方玫瑰,2室1厅,东西,22,简装,,82,415,2013,1.01E+11,
通州,首开国风美仑,2室1厅,南,16,精装,,75,285,2014,1.01E+11,
通州,财富东方,1室1厅,北,26,简装,有电梯,63,300,2007,1.01E+11,
通州,方恒东景,2室1厅,南北,29,简装,有电梯,84,353,2012,1.01E+11,
通州,珠江逸景,2室1厅,南北,14,精装,有电梯,95,310,2009,1.01E+11,
通州,珠江逸景,2室1厅,东,14,精装,有电梯,86,270,2009,1.01E+11,
通州,西马庄园,1室1厅,西北,6,简装,,57,235,2001,1.01E+11,
通州,西营前街,2室1厅,南北,6,简装,无电梯,96,388,1995,1.01E+11,
通州,世纪星城三期,2室1厅,南北,31,精装,有电梯,104,499,2010,1.01E+11,
通州,果园西小区,2室1厅,南北,7,其他,无电梯,59,283,2001,1.01E+11,
通州,华业东方玫瑰,1室1厅,东北,27,精装,,56,288,2012,1.01E+11,
通州,珠江逸景,2室1厅,南,15,精装,有电梯,98,305,2010,1.01E+11,
通州,云景里南大门,2室1厅,南北,6,精装,,89,429,2002,1.01E+11,
通州,旅游新村,2室2厅,东西,6,精装,,103,390,1995,1.01E+11,
通州,华兴园,3室1厅,东北,6,简装,无电梯,89,349,1997,1.01E+11,
通州,翠福园,1室1厅,西北,6,简装,无电梯,63,260,2007,1.01E+11,
通州,东潞苑,3室2厅,南北,6,简装,,125,420,1999,1.01E+11,
通州,融科钧廷,2室1厅,西北,20,精装,有电梯,76,300,2011,1.01E+11,
通州,新通国际花园,2室1厅,南北,17,精装,有电梯,105,520,2010,1.01E+11,
通州,蓝调沙龙西区,2室1厅,南,11,精装,有电梯,100,425,2004,1.01E+11,
通州,月季园,2室1厅,南,18,简装,有电梯,67,330,2009,1.01E+11,
通州,融科钧廷,3室2厅,南北,20,精装,有电梯,138,511,2011,1.01E+11,
通州,首开国风美仑,2室1厅,南,16,精装,,79,293,2014,1.01E+11,
通州,芳草园小区,2室1厅,南北,5,简装,无电梯,66,244,1997,1.01E+11,
通州,润枫领尚,2室1厅,南北,18,其他,,87,405,2013,1.01E+11,
通州,鼎晟国际,1室0厅,南,11,其他,有电梯,54,260,2006,1.01E+11,
通州,京贸国际公寓,1室1厅,南,24,其他,有电梯,97,420,2002,1.01E+11,
通州,四海公寓,3室1厅,南北,6,精装,无电梯,105,335,1994,1.01E+11,
通州,蓝调沙龙西区,2室1厅,南北,6,简装,,98,429,2004,1.01E+11,
通州,财富东方,2室1厅,南,26,简装,有电梯,99,410,2007,1.01E+11,
通州,月亮城堡,2室1厅,东北,11,精装,,134,640,2005,1.01E+11,
通州,杨庄北街3号院,3室1厅,东南,6,毛坯,无电梯,80,321,1985,1.01E+11,
通州,旭辉御锦,叠拼别墅,南北,4,精装,,260.07,1050,2014,1.01E+11,
通州,78墅,4室2厅,南北,6,其他,,303,2000,2016,1.01E+11,
通州,旭辉御锦,4室2厅,南北,6,毛坯,有电梯,195,830,2014,1.01E+11,
通州,久居雅园,3室3厅,南北,12,简装,有电梯,128,590,2008,1.01E+11,
通州,南小园,2室1厅,南北,6,精装,无电梯,63,260,1989,1.01E+11,
通州,华业东方玫瑰,2室1厅,西,22,简装,有电梯,54,300,2013,1.01E+11,
通州,京贸国际公寓,2室1厅,东南,28,精装,,96,425,2004,1.01E+11,
通州,龙鼎园,3室3厅,南北,6,精装,无电梯,185,630,2002,1.01E+11,
通州,靓景明居,1室1厅,西北,15,简装,,56,279,2015,1.01E+11,
通州,东阁雅舍,3室1厅,东南,25,精装,有电梯,108,440,2003,1.01E+11,
通州,合生世界村,2室1厅,南,14,精装,有电梯,93,310,2011,1.01E+11,
通州,龙鼎园,3室2厅,南北,6,简装,无电梯,120,498,2002,1.01E+11,
通州,永顺35号院,2室1厅,南北,6,简装,,59,260,1991,1.01E+11,
通州,合生世界花园,2室1厅,南,11,精装,有电梯,100,335,2013,1.01E+11,
通州,融科钧廷,2室1厅,西南,20,精装,有电梯,100,440,2011,1.01E+11,
通州,上潞园,2室2厅,南北,6,精装,无电梯,92,324,2002,1.01E+11,
通州,经纬小区,2室1厅,南北,6,其他,无电梯,77,350,1994,1.01E+11,
通州,通景园,2室1厅,东南,27,精装,,90,349,2010,1.01E+11,
通州,妇幼家属楼,3室1厅,南北,6,简装,,85,340,2000,1.01E+11,
通州,珠江国际城八区,2室1厅,南北,9,精装,,119,550,2005,1.01E+11,
通州,华业东方玫瑰,1室1厅,南西,27,简装,有电梯,62,310,2012,1.01E+11,
通州,首开香溪郡,3室1厅,南北,8,精装,,104,480,2016,1.01E+11,
通州,物资学院家属院,1室1厅,南,4,简装,无电梯,45,251,1985,1.01E+11,
通州,合生世界村,2室1厅,东,14,精装,有电梯,85,260,2011,1.01E+11,
通州,华龙小区,3室1厅,南北,6,精装,无电梯,125,495,1996,1.01E+11,
通州,珠江拉维小镇,2室1厅,南北,11,精装,有电梯,94,430,2010,1.01E+11,
通州,金地格林格林,2室1厅,南,18,精装,有电梯,75,325,2013,1.01E+11,
通州,京贸国际城东区,1室1厅,南,29,简装,有电梯,58,280,2010,1.01E+11,
通州,融科钧廷,2室1厅,西北,20,精装,有电梯,76,300,2011,1.01E+11,
通州,东潞苑,3室2厅,南北,6,简装,,125,420,1999,1.01E+11,
通州,DBC加州小镇C区,1室1厅,南北,8,精装,,64,342,2010,1.01E+11,
通州,华龙小区,2室1厅,南北,6,简装,无电梯,74,320,1995,1.01E+11,
通州,M5朗峰,2室1厅,东西,10,简装,有电梯,57,365,2012,1.01E+11,
通州,融科钧廷,3室1厅,南北,9,精装,有电梯,98,372,2014,1.01E+11,
通州,蓝调沙龙西区,2室1厅,南,11,精装,有电梯,100,425,2004,1.01E+11,
通州,新通国际花园,2室1厅,南北,17,精装,有电梯,105,520,2010,1.01E+11,
通州,华龙小区,3室1厅,东南,6,简装,无电梯,99,390,1995,1.01E+11,
通州,润枫领尚,1室1厅,东北,18,简装,有电梯,55,246,2013,1.01E+11,
通州,京贸国际公寓,2室2厅,西南,28,简装,有电梯,101,455,2004,1.01E+11,
通州,荞馨园,3室1厅,南北,6,精装,无电梯,115,450,2001,1.01E+11,
通州,融科钧廷,2室1厅,南,11,精装,有电梯,74,330,2014,1.01E+11,
通州,久居雅园,2室1厅,南北,11,精装,有电梯,94,398,2005,1.01E+11,
通州,梨园东里,2室2厅,南北,6,简装,无电梯,74,320,1997,1.01E+11,
通州,阿尔法社区二期,2室1厅,南北,6,精装,无电梯,65,336,2009,1.01E+11,
通州,富力金禧花园,2室2厅,西北,24,精装,有电梯,89,515,2013,1.01E+11,
通州,华龙小区,2室1厅,南北,6,精装,无电梯,67,288,1999,1.01E+11,
通州,新华联锦园,2室2厅,南北,6,简装,无电梯,94,450,2003,1.01E+11,
通州,珠江丽景家园,2室1厅,西,10,精装,有电梯,77,294,2010,1.01E+11,
通州,长桥园公寓,2室1厅,南北,11,简装,有电梯,104,449,2002,1.01E+11,
通州,华龙小区,3室1厅,东南,6,简装,无电梯,126,456,1999,1.01E+11,
通州,京贸国际城东区,2室1厅,南北,18,精装,有电梯,75,370,2010,1.01E+11,
通州,旭辉御锦,叠拼别墅,南北,4,毛坯,,264.6,1100,2014,1.01E+11,
通州,旭辉御锦,5室2厅,南北,6,毛坯,有电梯,197,830,2014,1.01E+11,
通州,长城国际,1室0厅,北,22,其他,有电梯,51,245,2009,1.01E+11,
通州,海棠湾一期,1室1厅,西北,27,简装,,63,350,2011,1.01E+11,
通州,后窑小区,1室1厅,南,6,精装,,74,360,2002,1.01E+11,
通州,华业东方玫瑰,1室0厅,东,27,精装,有电梯,31,207,2012,1.01E+11,
通州,花涧溪,2室2厅,南北,12,精装,有电梯,97,460,2010,1.01E+11,
通州,紫荆园,3室1厅,南北,6,简装,无电梯,95,479,2001,1.01E+11,
通州,富力尚悦居,3室1厅,南北,20,精装,,99,420,2015,1.01E+11,
通州,金地格林格林,1室1厅,南北,18,精装,有电梯,54,255,2013,1.01E+11,
通州,百合湾,4房间2卫,南,14,简装,,47,260,2012,1.01E+11,
通州,新华联培训中心家属楼,4室2厅,南北,6,精装,无电梯,171,685,2002,1.01E+11,
通州,新华西街,2室2厅,东南,6,精装,无电梯,105,420,2000,1.01E+11,
通州,西潞苑小区,3室2厅,南北,6,其他,无电梯,92,415,1997,1.01E+11,
通州,玉桥南里,2室1厅,南北,6,精装,无电梯,86,363,1997,1.01E+11,
通州,探矿家属院,2室1厅,南北,6,精装,无电梯,72,338,2002,1.01E+11,
通州,河畔丽景,3室1厅,东南,28,简装,有电梯,132,620,2004,1.01E+11,
通州,达富苑,2室1厅,南北,7,精装,无电梯,98,420,2002,1.01E+11,
通州,朝通嘉园,2室2厅,南北,6,简装,无电梯,91,398,2003,1.01E+11,
通州,华业东方玫瑰,2室1厅,东西,22,精装,有电梯,91,460,2012,1.01E+11,
通州,11站,2室1厅,南北,13,简装,有电梯,88,390,2005,1.01E+11,
通州,海棠湾二期,2室1厅,西北,21,简装,有电梯,83,455,2011,1.01E+11,
通州,富河园,5室2厅,南北,7,简装,无电梯,196,600,1998,1.01E+11,
通州,日光清城,2室1厅,南,11,简装,有电梯,96,410,2004,1.01E+11,
通州,月亮城堡,2室1厅,南北,6,精装,有电梯,181,900,2008,1.01E+11,
通州,K2清水湾,2室1厅,南北,27,精装,有电梯,81,450,2011,1.01E+11,
通州,新潮嘉园二期,3室2厅,南北,6,简装,,150,480,2004,1.01E+11,
通州,首开国风美仑,2室1厅,南,16,精装,,73,280,2014,1.01E+11,
通州,京贸国际公寓,1室1厅,南,28,简装,有电梯,54,270,2004,1.01E+11,
通州,金地格林格林,3室1厅,南北,18,精装,,89,420,2013,1.01E+11,
通州,泰禾拾景园,3室1厅,南北,7,其他,,127,1000,2016,1.01E+11,
通州,星悦国际,3房间1卫,东北,14,精装,有电梯,85,180,2012,1.01E+11,
通州,珠江拉维小镇,2室1厅,南北,10,精装,有电梯,93,415,2010,1.01E+11,
通州,西营前街,3室2厅,南北,6,其他,无电梯,136,598,1995,1.01E+11,
通州,润枫领尚,2室1厅,南北,18,其他,有电梯,87,400,2013,1.01E+11,
通州,葛布店东里,2室1厅,南北,6,简装,无电梯,100,410,1991,1.01E+11,
通州,翠福园,2室1厅,南北,6,精装,无电梯,87,350,2007,1.01E+11,
通州,葵花社,2室1厅,南北,14,其他,有电梯,85,410,2006,1.01E+11,
通州,融科钧廷,2室1厅,南,20,精装,有电梯,102,388,2011,1.01E+11,
通州,澜花语岸,2室1厅,南北,6,精装,无电梯,109,493,2003,1.01E+11,
通州,新华联家园南区,2室2厅,南北,6,其他,无电梯,94,420,2002,1.01E+11,
通州,富力金禧花园,2室2厅,西北,24,精装,有电梯,89,515,2013,1.01E+11,
通州,杨庄路73号院,2室1厅,南北,6,简装,,59,269,1987,1.01E+11,
通州,融科钧廷,3室2厅,南北,15,毛坯,有电梯,115,450,2014,1.01E+11,
通州,运河湾,2室1厅,南,25,精装,有电梯,99,648,2011,1.01E+11,
通州,梨园东里,2室2厅,南北,6,简装,无电梯,74,320,1997,1.01E+11,
通州,阿尔法社区三期,2室1厅,南北,6,其他,无电梯,88,410,2010,1.01E+11,
通州,京艺天朗,2室1厅,南北,6,其他,无电梯,88,390,2004,1.01E+11,
通州,海棠湾一期,2室1厅,南北,24,精装,有电梯,82,485,2011,1.01E+11,
通州,澜花语岸,3室1厅,南北,6,精装,无电梯,118,515,2003,1.01E+11,
通州,京贸国际城西区,2室1厅,南北,40,精装,有电梯,107,580,2011,1.01E+11,
通州,后南仓,3室1厅,南北,6,简装,,71,325,1986,1.01E+11,
通州,润枫领尚,2室1厅,南北,18,精装,,88,405,2013,1.01E+11,
通州,富力尚悦居,2室1厅,南,20,精装,,81,340,2015,1.01E+11,
通州,达富苑,3室1厅,南北,7,精装,无电梯,118,485,2002,1.01E+11,
通州,北京ONE,3室2厅,东南,32,精装,,154,660,2012,1.01E+11,
通州,天赐良园二期半,2室1厅,南北,6,其他,无电梯,106,460,2004,1.01E+11,
通州,华业东方玫瑰,2室1厅,南北,28,精装,有电梯,96,470,2010,1.01E+11,
通州,长城国际,1室1厅,西北,22,其他,有电梯,57,250,2009,1.01E+11,
通州,水仙园,2室1厅,南,6,精装,无电梯,85,399,1998,1.01E+11,
通州,M5朗峰,2室1厅,西,14,精装,有电梯,58,375,2012,1.01E+11,
通州,翠福园,2室1厅,南北,6,精装,无电梯,70,290,2010,1.01E+11,
通州,通典铭居,2室1厅,北,23,精装,,73,335,2004,1.01E+11,
通州,葵花社,1室0厅,西,14,精装,有电梯,45,230,2006,1.01E+11,
通州,融科钧廷,3室2厅,南北,11,精装,有电梯,130,490,2014,1.01E+11,
通州,融科香雪兰溪,3室1厅,南北,21,其他,有电梯,89,350,2010,1.01E+11,
通州,时尚街区东区,1室1厅,北,10,其他,有电梯,53,254,2004,1.01E+11,
通州,财富东方,1室0厅,北,26,精装,有电梯,44,220,2007,1.01E+11,
通州,财富东方,1室0厅,北,26,精装,,44,225,2007,1.01E+11,
通州,财富东方,1室0厅,北,26,简装,有电梯,44,220,2007,1.01E+11,
通州,融科钧廷,1室1厅,南北,15,精装,有电梯,77,330,2014,1.01E+11,
通州,运河湾,2室1厅,南,28,简装,有电梯,89,560,2009,1.01E+11,
通州,海棠湾一期,1室1厅,西北,27,精装,,62,316,2010,1.01E+11,
通州,11站,1室0厅,北,18,简装,有电梯,53,256,2005,1.01E+11,
通州,西营前街,2室1厅,南,6,简装,,67,295,1997,1.01E+11,
通州,K2清水湾,1室0厅,东,27,精装,有电梯,40,248,2012,1.01E+11,
通州,馨通家园,3室2厅,南北,6,精装,无电梯,117,510,2002,1.01E+11,
通州,翠屏北里东区,3室1厅,南北,6,其他,无电梯,83,420,2004,1.01E+11,
通州,华业东方玫瑰,1室1厅,西,23,精装,,68,350,2010,1.01E+11,
通州,西潞苑小区,2室1厅,东西,4,精装,无电梯,71,260,1997,1.01E+11,
通州,首开国风美仑,3室2厅,南北,16,精装,,120,435,2014,1.01E+11,
通州,新华联锦园,3室1厅,东南,6,精装,无电梯,139,615,2003,1.01E+11,
通州,新潮嘉园一期,4室2厅,南北,7,精装,无电梯,150,524,2002,1.01E+11,
通州,珠江萨尔斯郡,3室1厅,南北,4,精装,无电梯,207,720,2007,1.01E+11,
通州,华业东方玫瑰,2室1厅,东西,22,精装,有电梯,84,429,2013,1.01E+11,
通州,京贸国际公寓,3室1厅,西北,24,精装,有电梯,131,516,2005,1.01E+11,
通州,西潞苑小区,1室1厅,南北,6,简装,无电梯,57,255,1998,1.01E+11,
通州,花涧溪,4室2厅,南北,12,简装,,165,810,2005,1.01E+11,
通州,运河湾,3室2厅,南北,18,精装,,149,839,2011,1.01E+11,
通州,巴克寓所,3室2厅,南北,6,精装,无电梯,145,580,2004,1.01E+11,
通州,旭辉御锦,4室2厅,南北,6,毛坯,有电梯,168,755,2014,1.01E+11,
通州,北苑67号院,2室1厅,南北,6,简装,无电梯,84,380,2002,1.01E+11,
通州,葛布店北里,2室1厅,南北,6,简装,,61,268,1988,1.01E+11,
通州,杨庄22号院,2室1厅,南北,6,精装,,81,390,2001,1.01E+11,
通州,华业东方玫瑰,2室1厅,西南,27,简装,,91,470,2012,1.01E+11,
通州,西马庄园,1室1厅,西北,6,精装,无电梯,57,240,2001,1.01E+11,
通州,珠江逸景,2室1厅,南北,14,精装,有电梯,93,308,2009,1.01E+11,
通州,旭辉御锦,4室3厅,南北,6,简装,有电梯,260,1059,2014,1.01E+11,
通州,时尚街区东区,1室1厅,南,21,其他,有电梯,67,350,2005,1.01E+11,
通州,运河西大街137号院,2室1厅,南北,6,简装,,56,260,1998,1.01E+11,
通州,五所家属院,3室1厅,南北,6,简装,无电梯,98,445,1997,1.01E+11,
通州,月亮城堡,1室1厅,南北,11,精装,有电梯,102,500,2005,1.01E+11,
通州,苏荷时代,1室1厅,南,18,其他,有电梯,66,350,2005,1.01E+11,
通州,西营前街,2室2厅,南北,6,简装,无电梯,109,450,1997,1.01E+11,
通州,怡佳家园,5室2厅,西北,28,简装,有电梯,240,720,2002,1.01E+11,
通州,四海公寓,3室1厅,南北,6,简装,,104,355,1994,1.01E+11,
通州,翠福园,2室1厅,南北,6,其他,无电梯,94,360,2003,1.01E+11,
通州,经纬小区,3室1厅,南北,6,精装,无电梯,75,379,1983,1.01E+11,
通州,大方居,2室1厅,东西,22,简装,有电梯,88,285,2008,1.01E+11,
通州,旗舰凯旋二三期,3室1厅,南北,6,简装,无电梯,111,490,2005,1.01E+11,
通州,珠江拉维小镇,2室1厅,南,10,精装,,100,430,2010,1.01E+11,
通州,西潞苑小区,2室1厅,南北,6,其他,无电梯,103,370,2003,1.01E+11,
通州,京贸国际城西区,3室2厅,南北,28,精装,有电梯,128,650,2011,1.01E+11,
通州,梨园东里,3室1厅,南北,6,精装,无电梯,77,320,2002,1.01E+11,
通州,云景西里南区,2室2厅,南北,6,毛坯,无电梯,80,320,1998,1.01E+11,
通州,复兴里小区,3室1厅,南北,6,其他,无电梯,97,390,1994,1.01E+11,
通州,龙湖蔚澜香醍,2室1厅,南北,20,精装,,89,580,2012,1.01E+11,
通州,珠江逸景,2室1厅,东,14,精装,有电梯,86,270,2009,1.01E+11,
通州,富力尚悦居,3室2厅,南北,20,精装,,135,470,2015,1.01E+11,
通州,西马庄园,2室1厅,东南,6,简装,,88,325,2001,1.01E+11,
通州,时尚街区东区,3室1厅,西南,20,简装,有电梯,96,400,2003,1.01E+11,
通州,龙湖花盛香醍,5室3厅,南北,5,简装,有电梯,311,1830,2010,1.01E+11,
通州,润枫领尚,1室1厅,西北,18,简装,有电梯,55,250,2012,1.01E+11,
通州,珠江拉维小镇,2室1厅,南北,11,简装,有电梯,93,385,2010,1.01E+11,
通州,珠江拉维小镇,4室2厅,南北,10,精装,有电梯,196,750,2010,1.01E+11,
通州,怡佳家园,5室2厅,西北,23,其他,有电梯,243,850,2002,1.01E+11,
通州,皓月苑,4室2厅,南北,6,精装,无电梯,140,560,2002,1.01E+11,
通州,龙湖蔚澜香醍,4室1厅,南北,18,精装,有电梯,147,950,2012,1.01E+11,
通州,蓝山国际公寓,2室2厅,南北,16,简装,有电梯,114,457,2004,1.01E+11,
通州,金隅花石匠,3室2厅,南北,15,其他,有电梯,127,600,2012,1.01E+11,
通州,馨通家园,3室2厅,南北,6,精装,无电梯,117,510,2002,1.01E+11,
通州,京贸国际城西区,2室1厅,南北,35,精装,,91,492,2011,1.01E+11,
通州,天时名苑,2室1厅,西南,28,简装,有电梯,100,503,2009,1.01E+11,
通州,新华联家园南区,3室1厅,南北,12,精装,有电梯,127,630,2002,1.01E+11,
通州,乔庄北区,2室1厅,南北,6,精装,,87,349,1996,1.01E+11,
通州,荞馨园,4室2厅,南北,6,简装,无电梯,148,626,2001,1.01E+11,
通州,BOBO自由城,2室2厅,南北,6,精装,无电梯,105,585,2004,1.01E+11,
通州,融创千章墅,4室2厅,南北,6,精装,,255,1300,2012,1.01E+11,
通州,财富东方,2室1厅,东北,26,精装,有电梯,95,400,2007,1.01E+11,
通州,华业东方玫瑰,3室1厅,南北,25,其他,有电梯,98,500,2012,1.01E+11,
通州,润枫领尚,3室1厅,南北,11,毛坯,有电梯,120,565,2013,1.01E+11,
通州,华兴园,1室1厅,南北,6,精装,无电梯,58,290,1997,1.01E+11,
通州,柳岸景园,2室1厅,南北,6,简装,无电梯,105,425,2004,1.01E+11,
通州,长城国际,1室0厅,西,22,精装,有电梯,63,285,2009,1.01E+11,
通州,梨花园,1室1厅,南,7,精装,无电梯,62,290,1997,1.01E+11,
通州,武夷花园综合楼,2室1厅,南北,13,简装,有电梯,115,485,2007,1.01E+11,
通州,皓月苑,1室1厅,南北,7,简装,无电梯,70,307,2002,1.01E+11,
通州,西潞苑小区,1室1厅,南北,6,简装,无电梯,57,255,1998,1.01E+11,
通州,久居雅园,1室1厅,北,12,其他,有电梯,55,250,2008,1.01E+11,
通州,新华联家园北区,1室1厅,东南,12,简装,有电梯,70,330,2004,1.01E+11,
通州,京贸中心,1室0厅,北,24,精装,有电梯,58,232,2005,1.01E+11,
通州,当代名筑,1室1厅,南北,12,简装,有电梯,77,345,2005,1.01E+11,
通州,新华联锦园,1室1厅,南北,6,简装,无电梯,67,350,2003,1.01E+11,
通州,碧水明珠,1室1厅,北,23,精装,有电梯,69,311,2004,1.01E+11,
通州,华龙小区,1室1厅,南北,6,精装,无电梯,54,258,1998,1.01E+11,
通州,迎喜家园,2室1厅,南北,6,简装,无电梯,87,360,2005,1.01E+11,
通州,潞河名苑,5室2厅,东南,15,其他,有电梯,203,850,2003,1.01E+11,
通州,美然百度城,4室2厅,南北,4,精装,无电梯,229,1120,2002,1.01E+11,
